
Camp Australia - Bendigo Violet Street Primary School OSHC,BENDIGO,3550,37,Working Towards NQS,2190,111
Stepping Stones - St Therese's OSHC,KENNINGTON,3550,60,Working Towards NQS,2191,119
Camp Australia - Balwyn North Primary School OSHC,BALWYN NORTH,3104,45,Meeting NQS,2192,101
Camp Australia - St Clement of Rome School OSHC,BULLEEN,3105,30,Meeting NQS,2193,124
Carey Donvale OSHClub,DONVALE,3111,34,Meeting NQS,2194,142
Camp Australia - Belle Vue Primary School OSHC,BALWYN NORTH,3104,40,Meeting NQS,2195,191
Camp Australia - Springside Primary School OSHC,CAROLINE SPRINGS,3023,130,Exceeding NQS,2196,127
Kialla Central Primary School,KIALLA,3631,19,Working Towards NQS,2197,130
Toolamba Outside School Hours Care,TOOLAMBA,3614,27,Meeting NQS,2198,118
Kialla West Primary School OSHC,SHEPPARTON,3630,45,Meeting NQS,2199,110
Reservoir West Primary School Council,RESERVOIR,3073,90,Meeting NQS,2200,193
Bentleigh Child Care,BENTLEIGH,3204,110,Meeting NQS,2201,196
Camp Australia - St Joachims Primary School OSHC,CARRUM DOWNS,3201,55,Meeting NQS,2202,167
Camp Australia - Cranbourne South Primary School OSHC,CRANBOURNE SOUTH,3977,37,Meeting NQS,2203,109
Oakbrook Kindergarten,EPPING,3076,29,Meeting NQS,2204,145
Camp Australia - St Kevins College Toorak OSHC,TOORAK,3142,45,Meeting NQS,2205,155
Camp Australia - Mount Eliza North Primary School OSHC,MOUNT ELIZA,3930,60,Meeting NQS,2206,145
Camp Australia - Ascot Vale Primary School OSHC,ASCOT VALE,3032,86,Meeting NQS,2207,103
Camp Australia - Werribee Primary School OSHC,WERRIBEE,3030,60,Meeting NQS,2208,194
Camp Australia - Ballam Park Primary School OSHC,FRANKSTON,3199,61,Meeting NQS,2209,174
Our Lady of the Assumption Cheltenham OSHClub,CHELTENHAM,3192,49,Working Towards NQS,2210,191
Camp Australia - Oatlands Primary School OSHC,NARRE WARREN,3805,120,Working Towards NQS,2211,104
Camp Australia - Mount View Primary School OSHC,GLEN WAVERLEY,3150,135,Meeting NQS,2212,149
Greenhills OSHClub,GREENSBOROUGH,3088,105,Exceeding NQS,2213,119
Camp Australia - Fintona Girls School OSHC,BALWYN,3103,139,Meeting NQS,2214,181
Camp Australia - Balcombe Grammar OSHC,MOUNT MARTHA,3934,18,Working Towards NQS,2215,179
Beveridge Primary School Combined OSHC,BEVERIDGE,3753,125,Meeting NQS,2216,130
St Benedict's PS OSHC - Extend,BURWOOD,3125,60,Meeting NQS,2217,108
Team Holiday - City,MELBOURNE,3000,80,Working Towards NQS,2218,161
Yarraman Oaks Primary School,NOBLE PARK,3174,30,Working Towards NQS,2219,160
Stepping Stones Mooroopna OSHC,MOOROOPNA,3629,25,Working Towards NQS,2220,193
Fairfield Primary School OSHClub,FAIRFIELD,3078,120,Meeting NQS,2221,172
Camp Australia - St Thomas the Apostle Primary School OSHC,BLACKBURN,3130,75,Meeting NQS,2222,171
Stepping Stones St Lukes OSHC,SHEPPARTON,3630,20,Meeting NQS,2223,129
Huntly Primary School OSHC,HUNTLY,3551,30,Working Towards NQS,2224,181
Camp Hill Primary School Out of Hours School Care,BENDIGO,3550,55,Meeting NQS,2225,159
Camp Australia - Black Hill Primary School OSHC,BALLARAT,3350,60,Meeting NQS,2226,151
Camp Australia - Mulgrave Primary School OSHC,MULGRAVE,3170,50,Meeting NQS,2227,108
Seaholme Primary School Out of School Hours Care,ALTONA,3018,75,Working Towards NQS,2228,100
Murchison Primary After Care,MURCHISON,3610,25,Meeting NQS,2229,134
Academy For Kids Glen Waverley,GLEN WAVERLEY,3150,50,Working Towards NQS,2230,147
Complete Kids Early Learning Centre,SUNBURY,3429,100,Meeting NQS,2231,178
Macleod College OSHC,MACLEOD,3085,45,Meeting NQS,2232,173
Melrose PS TheirCare,WODONGA,3690,63,Meeting NQS,2233,168
Lowther Hall OSHClub,ESSENDON,3040,60,Working Towards NQS,2234,117
Epping Views Primary School OSHC,EPPING,3076,165,Working Towards NQS,2235,131
TeamKids - Port Melbourne Primary,PORT MELBOURNE,3207,101,Meeting NQS,2236,106
TeamKids - Lloyd Street Primary,MALVERN EAST,3145,258,Meeting NQS,2237,181
Malvern Central School TheirCare,MALVERN,3144,45,Meeting NQS,2238,125
Camp Australia – Kingswood Primary School OSHC,DINGLEY VILLAGE,3172,75,Meeting NQS,2239,165
Camp Australia - Black Rock Primary School OSHC,BLACK ROCK,3193,70,Meeting NQS,2240,168
Bellbridge OSHClub,HOPPERS CROSSING,3029,145,Meeting NQS,2241,104
Camp Australia - Haileybury Edrington OSHC,BERWICK,3806,110,Exceeding NQS,2242,144
Camp Australia - Haileybury Newlands OSHC,KEYSBOROUGH,3173,117,Meeting NQS,2243,153
Camp Australia - Mentone Grammar OSHC,MENTONE,3194,55,Meeting NQS,2244,118
Camp Australia - St Margarets Berwick OSHC,BERWICK,3806,53,Exceeding NQS,2245,107
After The Bell Aus-Melbourne Girls Grammar School Junior Campus OSHC,SOUTH YARRA,3141,45,Working Towards NQS,2246,169
Camp Australia - Albert Park Primary School OSHC,ALBERT PARK,3206,85,Working Towards NQS,2247,182
Camp Australia - Toorak College OSHC,MOUNT ELIZA,3930,109,Exceeding NQS,2248,142
Camp Australia - Geelong Grammar School Toorak Campus OSHC,TOORAK,3142,151,Meeting NQS,2249,163
Camp Australia - Narre Warren North Primary School OSHC,NARRE WARREN NORTH,3804,40,Meeting NQS,2250,161
Camp Australia - Brentwood Park Primary School OSHC,BERWICK,3806,80,Meeting NQS,2251,119
Camp Australia - St Kevin's Hampton Park OSHC,HAMPTON PARK,3976,60,Meeting NQS,2252,168
Camp Australia - St Mark's Primary School OSHC,DINGLEY VILLAGE,3172,60,Meeting NQS,2253,157
Maramba PS TheirCare,NARRE WARREN,3805,60,Meeting NQS,2254,116
Galilee Regional CPS TheirCare,SOUTH MELBOURNE,3205,70,Meeting NQS,2255,120
Camp Australia - Loreto College Mandeville Hall OSHC,TOORAK,3142,50,Meeting NQS,2256,124
Camp Australia - Beaumaris Primary School OSHC,BEAUMARIS,3193,60,Meeting NQS,2257,137
Malvern Valley Primary School OSHC,MALVERN EAST,3145,60,Working Towards NQS,2258,128
TeamKids - Caulfield South Primary,CAULFIELD,3162,62,Meeting NQS,2259,185
Camp Australia - Red Hill Consolidated School OSHC,RED HILL,3937,48,Meeting NQS,2260,103
Camp Australia - Dromana Primary School OSHC,DROMANA,3936,50,Meeting NQS,2261,137
Camp Australia - Kunyung Primary School OSHC,MOUNT ELIZA,3930,60,Meeting NQS,2262,102
Camp Australia - Gardenvale Primary School OSHC,BRIGHTON EAST,3187,70,Meeting NQS,2263,160
Camp Australia - Woodleigh School Penbank Campus OSHC,MOOROODUC,3933,30,Meeting NQS,2264,127
Camp Australia - Balnarring Primary School OSHC,BALNARRING,3926,30,Meeting NQS,2265,113
Camp Australia - Aspendale Primary School OSHC,ASPENDALE,3195,75,Meeting NQS,2266,131
Camp Australia - Pearcedale Primary School OSHC,PEARCEDALE,3912,70,Meeting NQS,2267,181
Westmeadows PS TheirCare,WESTMEADOWS,3049,75,Meeting NQS,2268,101
Pyalong Primary School Before & After School Care,PYALONG,3521,14,Meeting NQS,2269,150
Camp Australia - Mordialloc Beach Primary School OSHC,MORDIALLOC,3195,75,Exceeding NQS,2270,173
Camp Australia - Berwick Fields Primary School OSHC,BERWICK,3806,100,Meeting NQS,2271,148
Concord Watsonia School TheirCare,WATSONIA,3087,56,Meeting NQS,2272,182
Big Childcare - Overnewton ACC Keilor OSHC,KEILOR,3036,75,Meeting NQS,2273,195
Camp Australia - St James the Apostle Primary School OSHC,HOPPERS CROSSING,3029,130,Meeting NQS,2274,191
Camp Australia - Reservoir Views Primary School OSHC,RESERVOIR,3073,30,Working Towards NQS,2275,188
School Support Services - Herne Hill OSHC Program,GEELONG NORTH,3215,61,Meeting NQS,2276,127
Thornbury Primary School Combined OSHC,THORNBURY,3071,90,Meeting NQS,2277,118
Red Cliffs Primary School Council Out of School Hours Care,RED CLIFFS,3496,50,Working Towards NQS,2278,110
OSHClub Spotswood Primary School,SPOTSWOOD,3015,47,Exceeding NQS,2279,174
St Kilda PS TheirCare,ST KILDA,3182,120,Meeting NQS,2280,190
TeamKids - Berwick Chase Primary,BERWICK,3806,100,Meeting NQS,2281,168
Camp Australia - Chelsea Heights Primary School OSHC,CHELSEA HEIGHTS,3196,57,Meeting NQS,2282,165
Camp Australia - Coral Park Primary School OSHC,HAMPTON PARK,3976,32,Meeting NQS,2283,137
Camp Australia - Cheltenham East Primary School OSHC,CHELTENHAM,3192,60,Meeting NQS,2284,172
Camp Australia - Bentleigh West Primary School OSHC,BENTLEIGH,3204,90,Meeting NQS,2285,127
Warrandyte CommunityOSH,WARRANDYTE,3113,30,Exceeding NQS,2286,109
Westgarth Primary School Combined OSHC,NORTHCOTE,3070,180,Working Towards NQS,2287,115
St Vincent de Paul TheirCare,STRATHMORE,3041,80,Meeting NQS,2288,151
Ivanhoe East OSHClub,IVANHOE EAST,3079,90,Meeting NQS,2289,196
Andersons Creek Road Early Learning & Kinder,DONCASTER EAST,3109,61,Meeting NQS,2290,107
Maiden Gully Primary School OSH Care,MAIDEN GULLY,3551,70,Working Towards NQS,2291,169
Greensborough OSHClub,GREENSBOROUGH,3088,35,Exceeding NQS,2292,152
Koala Early Learning - Mt Waverley,MOUNT WAVERLEY,3149,80,Meeting NQS,2293,139
Camp Australia - Great Ryrie Primary School OSHC,HEATHMONT EAST,3135,60,Meeting NQS,2294,161
Camp Australia - Streeton Primary School OSHC,YALLAMBIE,3085,60,Exceeding NQS,2295,131
Kurunjang OSHClub,KURUNJANG,3337,30,Meeting NQS,2296,101
St Joseph's School OSHC,HAWTHORN,3122,60,Meeting NQS,2297,184
St Thomas Apostle OSHClub,GREENSBOROUGH,3088,60,Exceeding NQS,2298,125
Kinglake West Combined Outside School Hours Care,KINGLAKE CENTRAL,3757,30,Meeting NQS,2299,105
Camp Australia - Kingsley Park Primary OSHC,FRANKSTON,3199,75,Meeting NQS,2300,175
Kinglake Primary School Combined OSHC,KINGLAKE,3763,48,Meeting NQS,2301,187
Camp Australia - Karingal Primary School OSHC,KARINGAL,3199,90,Meeting NQS,2302,181
Eltham College OSHC,RESEARCH,3095,60,Meeting NQS,2303,192
St. Francis of the Fields Primary YMCA Outside School Hours Care,STRATHFIELDSAYE,3551,60,Meeting NQS,2304,189
Fish Creek Kindergarten,FISH CREEK,3959,28,Exceeding NQS,2305,112
Camp Australia - St Joseph's Primary School - Bendigo OSHC,BENDIGO,3550,34,Meeting NQS,2306,136
Toora Kindergarten,TOORA,3962,22,Exceeding NQS,2307,173
Welshpool Kindergarten,WELSHPOOL,3966,23,Working Towards NQS,2308,166
Mildura South Primary School Council Out of School Hours Program,MILDURA SOUTH,3501,75,Working Towards NQS,2309,127
Diamond Creek East OSHC,DIAMOND CREEK,3089,78,Working Towards NQS,2310,193
Ormond Primary School Out of School Hours Care,ORMOND,3204,90,Working Towards NQS,2311,106
Hillcrest OSHClub,CLYDE,3978,60,Meeting NQS,2312,126
Southmoor Primary School OSHC,MOORABBIN,3189,125,Meeting NQS,2313,154
Mt Macedon Primary School Combined OSHC,MOUNT MACEDON,3441,20,Meeting NQS,2314,194
Richmond OSHClub,RICHMOND,3121,200,Meeting NQS,2315,134
Mount Beauty Primary School OSHC,MOUNT BEAUTY,3699,30,Meeting NQS,2316,171
Middle Kinglake Primary School Combined OSHC,KINGLAKE CENTRAL,3757,30,Meeting NQS,2317,165
St Kilian's Primary YMCA Outside School Hours Care,BENDIGO,3550,60,Meeting NQS,2318,187
Camp Australia - Kennington Primary School OSHC,KENNINGTON,3550,100,Working Towards NQS,2319,199
Footscray PS TheirCare,FOOTSCRAY,3011,75,Meeting NQS,2320,103
Strathfieldsaye OSHClub,STRATHFIELDSAYE,3551,60,Meeting NQS,2321,116
Camp Australia - White Hills Primary  School OSHC,WHITE HILLS,3550,45,Meeting NQS,2322,129
Upwey South Primary School OSHC,UPWEY,3158,60,Working Towards NQS,2323,104
Park Orchards OSHClub,PARK ORCHARDS,3114,45,Meeting NQS,2324,143
Riddells Creek Primary Outside School Hours Care,RIDDELLS CREEK,3431,45,Meeting NQS,2325,103
New Gisborne Primary Outside School Hours Care,NEW GISBORNE,3437,100,Working Towards NQS,2326,196
Camp Australia - Thomastown Meadows Primary School OSHC,THOMASTOWN,3074,30,Meeting NQS,2327,142
Camp Australia - Diamond Creek Primary School OSHC,DIAMOND CREEK,3089,37,Meeting NQS,2328,134
Nido Early School Lara,LARA,3212,103,Meeting NQS,2329,160
Heany Park OSHClub,ROWVILLE,3178,75,Exceeding NQS,2330,187
St Francis Xavier OSHClub,MONTMORENCY,3094,60,Exceeding NQS,2331,143
Glenroy West Primary OSHC,GLENROY,3046,60,Meeting NQS,2332,192
Bell Primary OSHClub,PRESTON,3072,85,Meeting NQS,2333,105
Boronia Heights OSHCLUB,BORONIA,3155,90,Meeting NQS,2334,198
Kangaroo Ground Primary Combined OSHC,KANGAROO GROUND,3097,50,Meeting NQS,2335,103
Camp Australia - Craigieburn South Primary OSHC,CRAIGIEBURN,3064,60,Meeting NQS,2336,187
Camp Australia - Kingston Heath Primary School OSHC,CHELTENHAM,3192,65,Exceeding NQS,2337,173
Camp Australia - Mentone Girls' Grammar School OSHC,MENTONE,3194,36,Meeting NQS,2338,147
Silverton Primary School OSH Care,NOBLE PARK NORTH,3174,75,Working Towards NQS,2339,160
YMCA Ballarat - Alfredton OSHC,ALFREDTON,3350,45,Working Towards NQS,2340,191
Mt Martha Primary School Out of School Hours Care Program,MOUNT MARTHA,3934,60,Meeting NQS,2341,136
Camp Australia - Spring Gully Primary School OSHC,SPRING GULLY,3550,60,Working Towards NQS,2342,149
St Joseph's OSHClub Elsternwick,ELSTERNWICK,3185,75,Meeting NQS,2343,123
St Andrew's Primary School - OSHC,CLAYTON SOUTH,3169,70,Meeting NQS,2344,103
Carnegie Primary School - OSHC,CARNEGIE,3163,100,Meeting NQS,2345,100
Eltham North P.S Outside School Hours Care,ELTHAM,3095,104,Exceeding NQS,2346,142
Mentone Park OSHClub,MENTONE,3194,60,Meeting NQS,2347,198
Camp Australia - Parkdale Primary School OSHC,PARKDALE,3195,100,Meeting NQS,2348,144
Complete Kids OSHC Heights,SUNBURY,3429,90,Meeting NQS,2349,126
Sandringham East PS OSHC - Extend,SANDRINGHAM,3191,102,Exceeding NQS,2350,159
Kismet Park PS OSHC - Extend,SUNBURY,3429,90,Meeting NQS,2351,135
Merri Creek Primary School Out of School Hours Care,FITZROY NORTH,3068,160,Exceeding NQS,2352,196
YOSH,RICHMOND,3121,80,Meeting NQS,2353,125
Camp Australia - Kardinia International College OSHC,BELL POST HILL,3215,49,Meeting NQS,2354,101
Our Lady of Lourdes Parish (Bayswater) Combined OSHC,BAYSWATER,3153,45,Meeting NQS,2355,158
Camp Australia - Hamlyn Banks Primary School OSHC,HAMLYN HEIGHTS,3215,45,Meeting NQS,2356,157
Camp Australia - Manifold Heights Primary School OSHC,MANIFOLD HEIGHTS,3218,75,Meeting NQS,2357,177
Clairvaux CPS TheirCare,BELMONT,3216,80,Meeting NQS,2358,148
Yarralea Children's Centre,ALPHINGTON,3078,44,Exceeding NQS,2359,186
Dederang Primary School OSHC,DEDERANG,3691,30,Meeting NQS,2360,116
Camp Australia - Lara Primary School OSHC,LARA,3212,43,Meeting NQS,2361,193
Team Holiday - Eltham Leisure Centre,ELTHAM,3095,108,Meeting NQS,2362,139
Tawonga Primary School OSHC,TAWONGA,3697,30,Meeting NQS,2363,105
Carrum Family & Children’s Hub,CARRUM,3197,149,Exceeding NQS,2364,140
St Anthony's OSHC,NOBLE PARK,3174,30,Working Towards NQS,2365,149
St Roch's OSHC,GLEN IRIS,3146,24,Meeting NQS,2366,113
Trinity OSHC,NARRE WARREN SOUTH,3805,70,Meeting NQS,2367,121
St Elizabeth OSHC,DANDENONG,3175,60,Meeting NQS,2368,155
Mont Albert OSHClub,MONT ALBERT,3127,110,Working Towards NQS,2369,191
Big Hill Primary School Combined OSHC,BIG HILL,3555,45,Meeting NQS,2370,147
St Joseph's Springvale OSHC,SPRINGVALE SOUTH,3172,45,Working Towards NQS,2371,197
St Mary Mackillop OSHC,NARRE WARREN NORTH,3804,60,Meeting NQS,2372,118
California Gully Primary School Outside School Hours Care,CALIFORNIA GULLY,3556,20,Working Towards NQS,2373,126
Camp Australia - Pleasant Street Primary School OSHC,BALLARAT,3350,70,Meeting NQS,2374,108
St Mary's Primary School - OSHC,DANDENONG,3175,37,Meeting NQS,2375,167
Just Kids Appin Park After School Care,WANGARATTA,3677,35,Meeting NQS,2376,167
Carraragarmungee Outside School Hours Care,LONDRIGAN,3678,20,Meeting NQS,2377,106
St Finbar's Outside School Hours Care,BRIGHTON EAST,3187,60,Exceeding NQS,2378,100
Wodonga West Children's Centre,WODONGA,3690,63,Meeting NQS,2379,142
TeamKids - Altona Primary,ALTONA,3018,130,Meeting NQS,2380,161
The Geelong College Early Learning Centre,NEWTOWN,3220,145,Exceeding NQS,2381,197
Toorak Primary School OSHClub,TOORAK,3142,100,Meeting NQS,2382,198
Holy Rosary Primary YMCA Outside School Hours Care,WHITE HILLS,3550,60,Meeting NQS,2383,107
Penleigh & Essendon Grammar School,MOONEE PONDS,3039,80,Exceeding NQS,2384,100
Coburg North Primary School Out of Hours Care,COBURG,3058,200,Meeting NQS,2385,151
Camp Australia - Alphington Grammar School OSHC,ALPHINGTON,3078,29,Meeting NQS,2386,147
Oak Park Primary Combined Childcare Program,OAK PARK,3046,75,Working Towards NQS,2387,166
Benalla P-12 College Waller Street Campus,BENALLA,3672,54,Meeting NQS,2388,103
Camp Australia - Rollins Primary School OSHC,BELL POST HILL,3215,40,Meeting NQS,2389,139
School Support Services Belmont OSHC,BELMONT,3216,45,Working Towards NQS,2390,145
"Camp Australia - St Therese Primary School, Torquay OSHC",TORQUAY,3228,30,2391,110
Baranduda PS TheirCare,BARANDUDA,3691,50,Meeting NQS,2392,124
Viewbank OSHClub,VIEWBANK,3084,180,Meeting NQS,2393,161
Lara Community Centre inc,LARA,3212,45,Working Towards NQS,2394,144
St Joseph the Worker PS TheirCare,RESERVOIR NORTH,3073,37,Working Towards NQS,2395,197
Camp Australia - Scoresby Primary School OSHC,SCORESBY,3179,30,Meeting NQS,2396,197
YMCA Macleod Recreation and Fitness Centre Vacation Care,MACLEOD,3085,120,Meeting NQS,2397,143
Thomas Chirnside Primary School Outside School Hours Care,WERRIBEE,3030,140,Meeting NQS,2398,183
Benalla P-12 College Avon Street Campus,BENALLA,3672,40,Meeting NQS,2399,154
Camp Australia - Footscray City Primary School OSHC,FOOTSCRAY,3011,103,Working Towards NQS,2400,187
Morang South PS TheirCare,SOUTH MORANG,3752,46,Meeting NQS,2401,121
Meadowglen PS TheirCare,EPPING,3076,45,Meeting NQS,2402,142
Camp Australia - The Lakes South Morang OSHC,SOUTH MORANG,3752,60,Meeting NQS,2403,153
Camp Australia - Mill Park Primary School OSHC,MILL PARK,3082,81,Meeting NQS,2404,178
Bellbrae PS TheirCare,BELLBRAE,3228,45,Working Towards NQS,2405,161
Collingwood College Afterschool Care and Vacation Care Program,COLLINGWOOD,3066,75,Meeting NQS,2406,117
Richmond West Afterschool Care and Vacation Care Program,RICHMOND,3121,75,Exceeding NQS,2407,169
Camp Australia - Barwon Heads Primary School OSHC,BARWON HEADS,3227,30,Meeting NQS,2408,117
Camp Australia - Windsor Primary School OSHC,WINDSOR,3181,58,Meeting NQS,2409,134
Atherton Gardens Outside School Hours Care and Vacation Care,FITZROY,3065,45,Meeting NQS,2410,191
Mossfiel Primary Combined OSHC,HOPPERS CROSSING,3029,60,Meeting NQS,2411,151
Leapkids OSHC - Preston South Primary School,PRESTON,3072,90,Meeting NQS,2412,176
Banyule OSHClub,ROSANNA,3084,114,Meeting NQS,2413,106
Sholem Aleichem OSHC - Extend,ELSTERNWICK,3185,30,Meeting NQS,2414,124
OSHClub Holy Trinity,ELTHAM NORTH,3095,60,Meeting NQS,2415,118
Camp Australia - Bandiana Primary School OSHC,BANDIANA,3694,60,Meeting NQS,2416,195
Gladstone Views Primary School OSHC,GLADSTONE PARK,3043,55,Exceeding NQS,2417,131
Flowerdale Kindergarten,FLOWERDALE,3717,41,Meeting NQS,2418,105
"Camp Australia - St John's Primary School, Mitcham OSHC",MITCHAM,3132,30,2419,189
Camp Australia - Ocean Grove Primary School OSHC,OCEAN GROVE,3226,102,Meeting NQS,2420,101
St Kilda Park PS TheirCare,ST KILDA,3182,65,Meeting NQS,2421,147
Glenrowan Primary School OSHC,GLENROWAN,3675,15,Meeting NQS,2422,117
Indigo North Health Rutherglen OSHC,RUTHERGLEN,3685,35,Meeting NQS,2423,115
St Bernard's Out of School Hours Care,COBURG EAST,3058,55,Meeting NQS,2424,145
Eltham OSHClub,ELTHAM,3095,67,Meeting NQS,2425,137
Preston Primary School OSHC,PRESTON,3072,150,Meeting NQS,2426,173
Camp Australia - Findon Primary School OSHC,MILL PARK,3082,45,Meeting NQS,2427,157
Camp Australia - Plenty Parklands Primary School OSHC,MILL PARK,3082,70,Working Towards NQS,2428,182
Camp Australia - Epping Primary School OSHC,EPPING,3076,35,Meeting NQS,2429,111
Lalor East PS TheirCare,LALOR,3075,16,Meeting NQS,2430,170
Elysium OSHC - Kananook,SEAFORD,3198,45,Working Towards NQS,2431,123
Corpus Christi PS OSHC - Extend,GLENROY,3046,24,Meeting NQS,2432,123
Team Holiday - Black Rock,BLACK ROCK,3193,45,Meeting NQS,2433,146
Camp Australia - Woodleigh Primary School OSHC,FRANKSTON,3199,21,Working Towards NQS,2434,155
Weeden Heights Primary School OSHC,VERMONT SOUTH,3133,30,Working Towards NQS,2435,139
TeamKids - Old Orchard Primary,BLACKBURN NORTH,3130,70,Meeting NQS,2436,154
Leopold Primary Outside School Hours Care Program,LEOPOLD,3224,90,Working Towards NQS,2437,144
Geelong and  District YMCA Vacation Care,NEWTOWN,3220,135,Meeting NQS,2438,128
